DATE,PERMNO,SICCD,NAICS,PERMCO
10/06/2004,46877,3841,332994,20268
20/07/2006,46877,3841,339112,20268
08/10/1980,46886,8911,,2551
01/04/1986,46886,3660,,2551
01/09/1989,46886,3820,,2551
10/06/2004,46886,3820,333314,2551
02/02/2007,46886,3827,333314,2551
27/01/2017,46886,3827,423690,2551
31/03/2021,46886,3827,333314,2551
14/01/1969,47466,2711,,21280
10/06/2004,47466,2711,511110,21280
05/03/1969,47896,6025,,20436
01/04/1996,47896,6712,,20436
03/06/1996,47896,6021,,20436
01/03/2001,47896,6712,,20436
01/02/2002,47896,6021,,20436
10/06/2004,47896,6021,522110,20436
17/09/2009,47896,6726,522110,20436
29/01/2010,47896,6712,522110,20436
01/03/2012,47896,6021,522110,20436
10/08/2012,47896,6211,522110,20436
05/11/2013,47896,6021,522110,20436
23/06/2016,47896,6099,522110,20436
04/08/2016,47896,6021,522110,20436
10/03/1969,47941,2711,,20782
10/06/2004,47941,2711,511110,20782
20/03/2017,47941,7929,511110,20782
20/02/2020,47941,7929,711510,20782
13/05/1983,48267,3670,,5995
02/10/1989,48267,3674,,5995
10/06/2004,48267,3674,334413,5995
02/05/1969,48274,4924,,21293
10/06/2004,48274,4924,221210,21293
04/05/1984,48486,3690,,7013
01/09/1989,48486,3670,,7013
10/06/2004,48486,3670,333295,7013
02/02/2007,48486,3559,333295,7013
04/05/2012,48486,3559,333242,7013
30/01/2014,48486,3559,333249,7013
26/01/2017,48486,3559,334413,7013
12/06/1969,48506,7392,,20610
18/04/1979,48506,7321,,20610
19/06/1998,48506,7323,,20610
10/06/2004,48506,7323,561450,20610
30/06/2006,48506,7299,541990,20610
04/11/2013,48506,7323,561450,20610
28/03/2017,48506,6289,561450,20610
05/05/2017,48506,6289,523999,20610
05/06/2017,48506,7323,523999,20610
11/02/2020,48506,7323,561450,20610
02/07/1969,48653,8062,,20950
01/12/1998,48653,6324,,20950
10/06/2004,48653,6324,524114,20950
21/11/2019,48653,6321,524114,20950
16/07/1969,48725,6711,,21810
01/12/1986,48725,1081,,21810
01/06/1994,48725,4011,,21810
10/06/2004,48725,4011,482111,21810
20/08/1969,49015,6311,,21105
10/06/2004,49015,6311,524113,21105
08/01/2014,49015,6321,524114,21105
01/07/2015,49015,6311,524114,21105
02/02/2017,49015,6311,524113,21105
08/09/1969,49154,5311,,20561
02/01/2002,49154,5331,,20561
10/06/2004,49154,5331,452990,20561
18/11/2020,49154,5331,452319,20561
13/10/1969,49373,7299,,20309
24/08/2001,49373,7291,,20309
10/06/2004,49373,7291,541213,20309
30/06/2006,49373,6159,522298,20309
09/09/2019,49373,7291,541213,20309
04/12/1969,49656,6022,,20265
10/06/2004,49656,6022,522110,20265
10/12/1969,49680,6799,,20557
26/09/1984,49680,6162,,20557
01/02/2001,49680,3423,,20557
18/02/2004,49680,3823,,20557
10/06/2004,49680,3823,334513,20557
22/12/2016,49680,5047,334513,20557
01/04/2021,49680,3829,334519,20557
19/06/1980,50017,1381,,2706
04/01/1999,50017,1311,,2706
10/06/2004,50017,1311,211111,2706
09/02/2017,50017,1382,211111,2706
18/11/2020,50017,3533,333132,2706
10/03/2022,50017,1311,211120,2706
03/03/1970,50227,4011,,20350
10/06/2004,50227,4011,482111,20350
09/07/1970,50876,2834,,21102
10/06/2004,50876,2834,325412,21102
14/12/1972,51263,3531,,2767
10/06/2004,51263,3531,333923,2767
27/07/2006,51263,3531,333120,2767
10/02/2016,51263,3536,333120,2767
07/10/2020,51263,3536,333923,2767
19/10/1970,51369,3823,,21731
02/01/2002,51369,3825,,21731
10/06/2004,51369,3825,334515,21731
20/10/1970,51377,3662,,21261
24/08/2001,51377,3674,,21261
10/06/2004,51377,3674,334413,21261
14/12/1972,51706,6711,,3042
01/07/1999,51706,6020,,3042
12/11/1999,51706,6021,,3042
10/06/2004,51706,6021,551111,3042
30/11/2007,51706,6021,522110,3042
13/06/2011,51706,6022,522110,3042
26/02/1971,52038,5142,,21698
24/08/2001,52038,5141,,21698
10/06/2004,52038,5141,422410,21698
15/08/2006,52038,5141,424410,21698
08/01/2014,52038,5149,424490,21698
22/12/2016,52038,5499,424490,21698
25/01/2017,52038,5149,424490,21698
14/12/1972,52090,2711,,2801
01/04/1986,52090,2090,,2801
25/05/1999,52090,2096,,2801
10/06/2004,52090,2096,311919,2801
16/06/2011,52090,5149,311919,2801
29/01/2014,52090,2099,311999,2801
15/04/1971,52230,7394,,469
24/08/1973,52230,,,469
12/05/1978,52230,6531,,469
01/04/1986,52230,6160,,469
04/04/1988,52230,7360,,469
22/01/1990,52230,7361,,469
01/03/2001,52230,7363,,469
10/06/2004,52230,7363,561320,469
27/04/1971,52329,8911,,21011
15/12/1989,52329,8711,,21011
10/06/2004,52329,8711,541330,21011
28/04/1971,52337,8062,,21258
10/06/2004,52337,8062,622110,21258
11/05/1971,52476,7392,,20659
01/10/1998,52476,7323,,20659
10/06/2004,52476,7323,561450,20659
01/04/2021,52476,7389,561499,20659
23/06/1971,52695,5063,,20841
01/03/2001,52695,5075,,20841
10/06/2004,52695,5075,421730,20841
25/05/2006,52695,5013,425110,20841
30/06/2006,52695,5063,423610,20841
20/07/2016,52695,5063,423840,20841
18/04/2017,52695,5961,454113,20841
18/11/2020,52695,5085,423840,20841
23/06/1971,52708,6552,,21095
01/08/2001,52708,1531,,21095
01/11/2001,52708,1521,,21095
10/06/2004,52708,1521,233210,21095
24/07/2006,52708,1531,233210,21095
25/09/2006,52708,1531,236117,21095
27/07/1971,52919,6211,,21190
10/06/2004,52919,6211,523110,21190
11/08/1971,52978,3944,,20887
10/06/2004,52978,3944,339932,20887
11/05/2012,52978,3944,339930,20887
23/08/1971,53065,7311,,20997
10/06/2004,53065,7311,541810,20997
15/09/1971,53225,2711,,21888
10/06/2004,53225,2711,511110,21888
12/12/2017,53225,2711,611699,21888
24/02/2020,53225,7313,611699,21888
01/06/1984,53613,3573,,7065
01/04/1986,53613,3670,,7065
30/11/1990,53613,3571,,7065
24/08/2001,53613,3674,,7065
10/06/2004,53613,3674,334413,7065
28/12/1971,53831,1531,,20413
10/06/2004,53831,1531,233210,20413
25/07/2006,53831,1531,236117,20413
04/01/1972,53866,5331,,20690
10/06/2004,53866,5331,452990,20690
07/02/1972,54148,6552,,21349
02/08/1999,54148,1531,,21349
10/06/2004,54148,1531,233210,21349
27/04/2006,54148,1531,236117,21349
14/12/1972,54181,3564,,2925
01/04/1986,54181,3810,,2925
23/12/1987,54181,3564,,2925
04/01/1999,54181,3826,,2925
10/06/2004,54181,3826,334516,2925
03/05/1972,54690,6799,,20935
02/02/1995,54690,7011,,20935
01/03/1996,54690,6798,,20935
01/07/1999,54690,7011,,20935
10/06/2004,54690,7011,721120,20935
14/12/1972,54827,3678,,2991
01/04/1986,54827,3640,,2991
01/07/1999,54827,3670,,2991
10/06/2004,54827,3670,334417,2991
20/11/1972,55976,5311,,21880
02/01/2002,55976,5331,,21880
10/06/2004,55976,5331,452990,21880
01/03/2012,55976,5311,452990,21880
07/01/2014,55976,5331,452990,21880
18/11/2020,55976,5311,452210,21880
01/05/1973,56232,6711,,3157
12/06/1973,56232,6710,,3157
25/10/1988,56232,6712,,3157
20/02/2004,56232,6021,,3157
10/06/2004,56232,6021,522110,3157
14/12/1972,56274,2041,,20495
01/08/2001,56274,2099,,20495
17/02/2004,56274,2011,,20495
10/06/2004,56274,2011,311611,20495
11/02/2013,56274,2096,311611,20495
08/01/2014,56274,2099,311611,20495
20/03/2014,56274,2099,311999,20495
13/02/2020,56274,2099,424450,20495
04/05/2020,56274,2099,311999,20495
13/03/1973,56573,3452,,20968
01/03/2001,56573,3565,,20968
10/06/2004,56573,3565,333993,20968
29/01/2014,56573,3089,326199,20968
28/03/2017,56573,5162,424610,20968
26/06/2019,56573,3569,424610,20968
11/02/2020,56573,3569,333290,20968
30/10/2020,56573,3569,333999,20968
14/12/1972,57568,,,20257
17/12/1973,57568,3221,,20257
24/08/2001,57568,3411,,20257
10/06/2004,57568,3411,332431,20257
02/12/1980,57665,3149,,3194
01/04/1986,57665,5690,,3194
03/04/1989,57665,5130,,3194
17/10/1990,57665,5139,,3194
04/01/1999,57665,3021,,3194
10/06/2004,57665,3021,316211,3194
29/06/2012,57665,3021,316210,3194
13/12/1979,57809,3559,,3160
01/04/1986,57809,3560,,3160
10/06/2004,57809,3560,333999,3160
14/12/1972,57817,5651,,3217
24/05/1973,57817,5650,,3217
10/06/1999,57817,5651,,3217
10/06/2004,57817,5651,448140,3217
22/12/2016,57817,5311,448140,3217
01/04/2021,57817,5651,448140,3217
23/08/1973,57904,,,92
14/06/1974,57904,6321,,92
10/06/2004,57904,6321,524114,92
14/12/1972,58246,,,3275
07/03/1978,58246,6022,,3275
01/04/1986,58246,6710,,3275
01/07/1999,58246,6020,,3275
10/06/2004,58246,6020,522110,3275
09/06/1975,58413,6799,,20697
03/08/1998,58413,6798,,20697
10/06/2004,58413,6798,525930,20697
16/02/2011,58413,6798,525990,20697
12/09/2019,58413,6798,531110,20697
14/12/1972,58683,,,4181
24/10/1975,58683,4511,,4181
24/08/2001,58683,4512,,4181
10/06/2004,58683,4512,481111,4181
07/02/2014,58683,6331,481111,4181
19/03/2014,58683,4512,481111,4181
20/02/2020,58683,4512,523991,4181
24/03/2020,58683,4512,481111,4181
14/12/1972,58819,4911,,4980
21/04/1998,58819,4899,,4980
01/09/1999,58819,4931,,4980
10/06/2004,58819,4931,221121,4980
30/06/2006,58819,4911,221111,4980
10/06/2011,58819,4931,221111,4980
14/02/2020,58819,4931,221122,4980
20/05/1976,59010,,,1892
30/07/1976,59010,5331,,1892
03/06/1985,59010,5651,,1892
10/06/2004,59010,5651,448140,1892
14/12/1972,59176,6052,,90
01/06/1999,59176,6141,,90
10/06/2004,59176,6141,522210,90
11/11/2008,59176,6712,551111,90
22/01/2010,59176,6712,522291,90
10/06/2011,59176,6199,522291,90
11/08/2011,59176,6141,522210,90
09/01/2014,59176,6141,522291,90
21/03/2017,59176,6029,522291,90
30/01/2020,59176,6141,522291,90
01/05/2020,59176,6029,522110,90
05/04/2021,59176,6141,522291,90
14/12/1972,59192,,,900
29/02/1984,59192,6711,,900
01/09/1998,59192,6331,,900
10/06/2004,59192,6331,524126,900
12/06/1975,59248,2082,,33
10/06/2004,59248,2082,331942,33
10/02/2005,59248,2082,312120,33
05/10/2010,59248,5181,312120,33
13/06/2011,59248,2082,312120,33
11/02/1980,59300,,,3334
31/12/1984,59300,6799,,3334
07/05/1990,59300,6512,,3334
01/07/1994,59300,6798,,3334
10/06/2004,59300,6798,525930,3334
25/04/2008,59300,6798,531110,3334
14/12/1972,59328,3679,,2367
10/06/2004,59328,3679,334413,2367
14/12/1972,59408,,,3151
05/06/1979,59408,6711,,3151
02/01/1992,59408,6712,,3151
01/10/1998,59408,6021,,3151
29/04/1999,59408,6712,,3151
01/10/1999,59408,6021,,3151
10/06/2004,59408,6021,522110,3151
14/05/2014,59408,6211,522110,3151
01/07/2015,59408,6021,522110,3151
29/06/2016,59408,6211,522110,3151
08/12/2016,59408,6021,522110,3151
11/02/2020,59408,6021,531390,3151
06/04/2020,59408,6021,522110,3151
16/05/2022,59408,6029,522110,3151
14/12/1972,59459,6331,,4293
10/06/2004,59459,6331,524126,4293
14/12/1972,60097,,,2850
21/11/1977,60097,3841,,2850
04/01/1999,60097,3845,,2850
10/06/2004,60097,3845,334510,2850
25/04/2008,60097,3841,334510,2850
20/05/2008,60097,3841,339112,2850
13/06/2011,60097,3845,339112,2850
04/03/2014,60097,3845,334510,2850
27/01/2015,60097,3845,523910,2850
14/10/2015,60097,3845,334510,2850
14/12/1972,60206,,,4162
27/02/1978,60206,3423,,4162
10/06/2004,60206,3423,332212,4162
19/07/2012,60206,3423,332216,4162
08/12/2016,60206,3546,332216,4162
03/02/2017,60206,3546,333991,4162
17/04/2017,60206,3546,332994,4162
20/07/2017,60206,3546,333991,4162
31/03/2021,60206,5251,444130,4162
14/12/1972,60442,6710,,3685
21/10/1987,60442,6025,,3685
09/02/1993,60442,6021,,3685
10/06/2004,60442,6021,522110,3685
14/12/1972,60506,3711,,3487
10/06/2004,60506,3711,336211,3487
30/06/2006,60506,3711,336120,3487
12/09/2019,60506,3711,336111,3487
14/12/1972,60599,,,20421
24/10/1978,60599,4811,,20421
24/08/2001,60599,4813,,20421
10/06/2004,60599,4813,513310,20421
28/10/2005,60599,4813,517110,20421
22/06/2011,60599,1731,517110,20421
02/09/2011,60599,4813,517110,20421
13/02/2014,60599,4813,517911,20421
09/04/2021,60599,4812,517312,20421
12/04/1978,60628,,,1685
28/12/1978,60628,4583,,1685
12/01/1998,60628,4513,,1685
10/06/2004,60628,4513,492110,1685
14/12/1972,60871,,,282
03/04/1979,60871,3612,,282
24/08/2001,60871,3674,,282
10/06/2004,60871,3674,334413,282
14/12/1972,60943,,,2636
25/06/1979,60943,2515,,2636
10/06/2004,60943,2515,337910,2636
11/01/2017,60943,5099,423990,2636
31/03/2021,60943,2515,337910,2636
14/12/1972,60986,2591,,3178
30/05/1997,60986,7363,,3178
24/03/1999,60986,3221,,3178
20/02/2004,60986,3089,,3178
10/06/2004,60986,3089,326199,3178
14/12/1972,61241,,,211
15/10/1979,61241,3573,,211
03/08/1998,61241,3674,,211
10/06/2004,61241,3674,334413,211
14/12/1972,61399,,,2709
19/12/1979,61399,5031,,2709
24/08/2001,61399,5211,,2709
10/06/2004,61399,5211,444110,2709
18/10/1974,61508,,,655
25/02/1980,61508,2821,,655
01/05/1998,61508,3826,,655
02/07/2001,61508,8731,,655
10/06/2004,61508,8731,541710,655
29/12/2010,61508,3826,334516,655
27/02/1980,61516,2821,,655
01/05/1998,61516,3826,,655
02/07/2001,61516,8731,,655
10/06/2004,61516,8731,541710,655
29/12/2010,61516,3826,334516,655
26/08/1983,61621,8931,,6333
01/07/1999,61621,8700,,6333
10/06/2004,61621,8700,541214,6333
30/06/2006,61621,8700,561110,6333
12/09/2019,61621,8700,541219,6333
02/06/1980,61735,6411,,20203
24/04/1987,61735,6311,,20203
03/08/1998,61735,6321,,20203
02/01/2001,61735,6311,,20203
17/02/2004,61735,6321,,20203
10/06/2004,61735,6321,524113,20203
10/06/2011,61735,6411,524113,20203
08/01/2014,61735,6722,524113,20203
24/11/2014,61735,6411,524210,20203
14/12/1972,61815,,,3219
10/06/1980,61815,1311,,3219
14/05/2004,61815,4931,,3219
10/06/2004,61815,4931,211111,3219
13/06/2011,61815,1311,211111,3219
19/12/2016,61815,1382,211111,3219
30/12/2019,61815,1311,211111,3219
11/02/2020,61815,1311,213112,3219
14/12/1972,62092,,,4557
27/08/1980,62092,3621,,4557
01/02/1999,62092,3826,,4557
02/01/2002,62092,3829,,4557
10/06/2004,62092,3829,339112,4557
31/01/2014,62092,3829,334519,4557
13/11/1980,62148,6711,,20370
01/10/1997,62148,4011,,20370
10/06/2004,62148,4011,482111,20370
14/12/1972,62308,,,21764
31/12/1980,62308,6311,,21764
01/03/2001,62308,6321,,21764
20/02/2004,62308,6311,,21764
10/06/2004,62308,6311,524113,21764
04/05/2020,62308,6321,524114,21764
14/12/1972,62498,3069,,4998
10/06/2004,62498,3069,339113,4998
30/06/2006,62498,2842,325612,4998
16/06/2011,62498,3841,325612,4998
29/10/2019,62498,2834,325612,4998
24/02/2020,62498,2834,325412,4998
23/01/1981,63467,6411,,3624
10/06/2004,63467,6411,524210,3624
14/12/1972,63765,,,4338
10/12/1981,63765,1311,,4338
10/06/2004,63765,1311,211111,4338
19/12/2016,63765,1382,211111,4338
25/01/2017,63765,1321,211112,4338
19/03/2020,63765,1311,211120,4338
14/12/1972,63830,3369,,3499
01/04/1986,63830,3320,,3499
20/10/1989,63830,3339,,3499
03/12/2001,63830,3324,,3499
10/06/2004,63830,3324,331512,3499
20/04/1982,64186,6711,,20357
01/09/1998,64186,6331,,20357
01/02/2001,64186,6324,,20357
10/06/2004,64186,6324,524114,20357
09/02/1973,64282,,,2664
10/06/1982,64282,5621,,2664
24/08/2001,64282,5632,,2664
20/02/2004,64282,5621,,2664
10/06/2004,64282,5621,448120,2664
28/03/2013,64282,5651,446120,2664
07/01/2014,64282,5621,448120,2664
25/06/1982,64311,6711,,21294
03/03/1997,64311,4011,,21294
10/06/2004,64311,4011,482111,21294
20/07/2022,64311,4731,488510,21294
14/12/1972,64390,6711,,3682
01/04/1986,64390,6310,,3682
01/06/1987,64390,6311,,3682
24/08/2001,64390,6331,,3682
10/06/2004,64390,6331,524126,3682
18/11/1980,64653,6798,,4289
01/10/1982,64653,6159,,4289
19/10/1984,64653,6799,,4289
17/11/1995,64653,6798,,4289
10/06/2004,64653,6798,525930,4289
23/12/2010,64653,6798,525990,4289
19/08/2011,64653,6798,531130,4289
12/09/2019,64653,6798,531110,4289
20/12/2019,64653,4225,493110,4289
26/02/2020,64653,6798,531130,4289
28/02/1973,64899,2084,,1015
05/05/1992,64899,2080,,1015
12/10/1999,64899,2084,,1015
10/06/2004,64899,2084,312130,1015
10/01/2014,64899,5912,446110,1015
10/04/2014,64899,2084,312130,1015
02/06/1983,64936,4931,,20592
18/02/2004,64936,4911,,20592
10/06/2004,64936,4911,221119,20592
04/08/2006,64936,4911,221112,20592
10/06/2013,64936,4922,221112,20592
17/01/2014,64936,4911,221118,20592
13/07/2022,64936,1311,211120,20592
14/12/1972,64995,6711,,2535
02/03/1994,64995,6021,,2535
10/06/2004,64995,6021,522110,2535
01/08/1983,65330,6711,,21092
24/08/2001,65330,6211,,21092
10/06/2004,65330,6211,523110,21092
13/06/2011,65330,6282,523110,21092
12/12/2017,65330,6282,523930,21092
18/05/2020,65330,6282,523920,21092
30/09/1983,65402,3714,,21625
01/03/2001,65402,3621,,21625
10/06/2004,65402,3621,335312,21625
26/12/2017,65402,3639,335312,21625
17/09/2019,65402,3639,335220,21625
21/01/1983,65541,,,5780
06/12/1983,65541,3851,,5780
22/06/1987,65541,3841,,5780
22/09/1995,65541,3851,,5780
10/06/2004,65541,3851,339113,5780
06/09/2016,65541,3851,339115,5780
16/02/1984,65875,6711,,20288
03/07/2000,65875,4813,,20288
10/06/2004,65875,4813,513310,20288
28/10/2005,65875,4813,517110,20288
15/03/2013,65875,4812,517110,20288
09/01/2014,65875,4813,517911,20288
12/02/2020,65875,4813,517110,20288
08/04/2020,65875,4813,517911,20288
26/04/2021,65875,5999,453998,20288
21/12/2021,65875,8741,561110,20288
04/04/2022,65875,4813,517911,20288
17/02/1978,65947,,,2105
23/02/1984,65947,6799,,2105
17/12/1992,65947,6162,,2105
03/08/1998,65947,6798,,2105
10/06/2004,65947,6798,525930,2105
25/02/2010,65947,6798,531110,2105
21/07/2016,65947,6513,531110,2105
22/12/2016,65947,6798,531110,2105
14/08/2019,65947,6513,531110,2105
16/02/1984,66093,4811,,21645
01/05/1995,66093,4813,,21645
10/06/2004,66093,4813,513310,21645
20/10/2005,66093,4813,517110,21645
24/12/2012,66093,4812,517110,21645
09/01/2014,66093,4813,517911,21645
30/12/2021,66093,4812,517312,21645
14/12/1972,66157,6711,,1645
04/08/1997,66157,6712,,1645
01/10/2001,66157,6021,,1645
10/06/2004,66157,6021,522110,1645
19/07/2006,66157,6153,522320,1645
04/12/2009,66157,6029,522320,1645
13/06/2011,66157,6021,522320,1645
22/01/2014,66157,6021,522110,1645
11/02/2020,66157,6021,522210,1645
06/04/2020,66157,6021,522110,1645
22/09/1981,66181,,,5085
19/04/1984,66181,5211,,5085
10/06/2004,66181,5211,444190,5085
12/09/2007,66181,5251,444190,5085
10/06/2011,66181,5211,444190,5085
25/02/2014,66181,5211,444110,5085
26/01/1973,66384,,,4879
08/05/1984,66384,3674,,4879
31/01/1991,66384,3572,,4879
10/06/2004,66384,3572,334112,4879
14/12/1972,66800,6711,,137
02/01/2001,66800,6331,,137
10/06/2004,66800,6331,524126,137
19/12/2016,66800,6399,524126,137
05/04/2021,66800,6331,524126,137
20/06/1985,67467,5531,,20505
01/05/1996,67467,5331,,20505
10/06/2004,67467,5331,452990,20505
18/11/2020,67467,5331,452319,20505
23/05/1985,67598,6798,,20891
10/06/2004,67598,6798,525930,20891
29/04/2008,67598,6798,531120,20891
12/09/2019,67598,6798,531110,20891
01/07/1985,68144,6711,,21691
24/08/2001,68144,6022,,21691
20/02/2004,68144,6021,,21691
10/06/2004,68144,6021,522110,21691
09/02/1977,68591,3079,,4278
01/04/1986,68591,3840,,4278
02/12/1996,68591,3842,,4278
01/03/2001,68591,3845,,4278
10/06/2004,68591,3845,334510,4278
17/03/1986,68902,6799,,20609
21/03/1986,69032,6211,,21224
10/06/2004,69032,6211,523110,21224
26/09/2008,69032,6712,551111,21224
13/06/2011,69032,6211,551111,21224
30/09/2013,69032,6798,551111,21224
07/01/2014,69032,6282,523930,21224
15/09/2014,69032,6022,523930,21224
20/04/2015,69032,6211,523930,21224
20/07/2016,69032,6211,523120,21224
27/08/2021,69032,6282,523930,21224
23/02/1973,69550,2834,,3104
10/06/2004,69550,2834,325412,3104
17/06/1986,69569,1521,,21242
20/05/1986,69593,6711,,21287
24/08/2001,69593,2711,,21287
10/06/2004,69593,2711,511110,21287
01/07/1983,69649,6211,,6137
10/06/2004,69649,6211,523120,6137
12/01/2017,69649,6221,523120,6137
31/03/2021,69649,6211,523120,6137
14/07/1986,69796,2084,,1015
05/05/1992,69796,2080,,1015
12/10/1999,69796,2084,,1015
10/06/2004,69796,2084,312130,1015
10/01/2014,69796,5912,446110,1015
10/04/2014,69796,2084,312130,1015
08/07/1986,70033,3751,,20881
10/06/2004,70033,3751,336991,20881
01/04/2013,70033,6733,336991,20881
30/05/2013,70033,3751,336991,20881
01/08/1986,70092,1521,,21037
04/01/1999,70092,1531,,21037
18/01/2001,70092,1521,,21037
24/08/2001,70092,1531,,21037
10/06/2004,70092,1531,233210,21037
10/07/2006,70092,1531,236117,21037
09/08/2012,70092,1731,236117,21037
08/01/2014,70092,1531,236117,21037
19/12/1986,70308,2813,,20033
01/09/1998,70308,5169,,20033
10/06/2004,70308,5169,422690,20033
15/06/2006,70308,5169,,20033
01/08/2006,70308,5169,424690,20033
10/06/2011,70308,5084,424690,20033
02/10/1986,70332,1311,,20194
10/06/2004,70332,1311,211111,20194
19/12/2016,70332,1382,211111,20194
17/02/2017,70332,1321,211111,20194
29/10/1986,70519,6153,,20483
16/12/1988,70519,6021,,20483
20/01/1989,70519,5999,,20483
03/01/1994,70519,6211,,20483
08/10/1998,70519,6331,,20483
04/12/1998,70519,6153,,20483
01/06/2000,70519,6211,,20483
01/02/2002,70519,6021,,20483
10/06/2004,70519,6021,522110,20483
31/07/2014,70519,6211,522110,20483
05/02/2015,70519,6021,522110,20483
24/06/2019,70519,6211,522110,20483
30/09/2019,70519,6021,522110,20483
08/08/1975,70536,6711,,4108
01/04/1986,70536,5120,,4108
01/07/1999,70536,5160,,4108
01/08/2000,70536,2836,,4108
10/06/2004,70536,2836,325412,4108
30/06/2006,70536,2836,424690,4108
14/12/1972,70578,2842,,1467
24/08/2001,70578,2841,,1467
10/06/2004,70578,2841,325611,1467
10/03/2017,70578,3822,325611,1467
18/02/2020,70578,3822,334512,1467
01/04/2021,70578,2841,325611,1467
06/11/1986,71175,6311,,21798
01/02/1999,71175,6321,,21798
10/06/2004,71175,6321,524113,21798
12/09/2019,71175,6321,524114,21798
14/12/1972,71563,6025,,4163
01/04/1986,71563,6710,,4163
08/10/1991,71563,6021,,4163
01/12/1997,71563,2000,,4163
03/08/1998,71563,6021,,4163
02/01/2001,71563,6712,,4163
02/01/2002,71563,6035,,4163
17/02/2004,71563,6021,,4163
10/06/2004,71563,6021,522110,4163
30/06/2006,71563,6029,522110,4163
10/06/2011,71563,6021,522110,4163
11/10/2016,71563,6712,522110,4163
27/09/2019,71563,6021,522110,4163
11/02/2020,71563,6712,522110,4163
14/12/1972,72726,6711,,4260
14/02/1995,72726,6021,,4260
20/02/2004,72726,6022,,4260
10/06/2004,72726,6022,522110,4260
02/05/1979,73139,3842,,4298
24/07/1997,73139,3841,,4298
01/03/2001,73139,3842,,4298
10/06/2004,73139,3842,339113,4298
30/06/2006,73139,3841,339112,4298
24/04/1987,75034,1389,,20253
24/08/2001,75034,3533,,20253
10/06/2004,75034,3533,333132,20253
02/03/2005,75034,1000,333132,20253
16/06/2005,75034,3533,333132,20253
07/01/2014,75034,8741,561110,20253
24/03/2014,75034,3533,561110,20253
05/07/2017,75034,3533,333132,20253
27/05/2020,75034,3533,561110,20253
21/05/1987,75044,6025,,20436
05/05/1987,75100,3911,,21753
01/02/1999,75100,5944,,21753
10/06/2004,75100,5944,448310,21753
10/06/1987,75104,4832,,21866
01/07/1998,75104,4841,,21866
10/06/2004,75104,4841,513220,21866
07/10/2005,75104,4841,517510,21866
30/06/2006,75104,4833,517510,21866
26/07/2006,75104,4833,515120,21866
27/11/2012,75104,4841,515120,21866
08/01/2014,75104,4833,515120,21866
24/02/2020,75104,4833,512120,21866
15/05/2020,75104,4833,517110,21866
18/11/2020,75104,4833,515120,21866
29/07/1987,75107,8091,,20018
31/08/1992,75107,3840,,20018
10/06/2004,75107,3840,334517,20018
30/06/2006,75107,3840,339112,20018
29/09/2021,75107,3840,334510,20018
24/07/1987,75154,4411,,20394
26/11/1991,75154,7999,,20394
01/09/1998,75154,4481,,20394
10/06/2004,75154,4481,483112,20394
08/11/2021,75154,6719,551112,20394
01/07/1987,75175,6311,,21128
04/01/1999,75175,6351,,21128
10/06/2004,75175,6351,524126,21128
22/09/1987,75186,6211,,21578
10/06/2004,75186,6211,523120,21578
19/12/2016,75186,6221,523120,21578
31/10/2019,75186,6211,523120,21578
14/11/1986,75224,3650,,8741
11/11/1987,75224,3651,,8741
10/06/2004,75224,3651,334310,8741
22/12/2016,75224,3714,334310,8741
22/12/1987,75241,1311,,21366
10/06/2004,75241,1311,211111,21366
19/12/2016,75241,1382,211111,21366
20/02/2020,75241,1382,213112,21366
01/04/2021,75241,1311,211120,21366
15/07/1980,75257,3661,,4467
10/06/2004,75257,3661,334418,4467
30/06/2006,75257,3661,334210,4467
05/05/1988,75294,1021,,20763
31/12/1992,75294,1041,,20763
31/08/1988,75341,6726,,20609
28/09/1993,75341,6798,,20609
10/06/2004,75341,6798,525930,20609
01/05/2008,75341,6798,531110,20609
28/04/1989,75489,5110,,10171
01/07/1999,75489,5940,,10171
10/06/2004,75489,5940,453210,10171
13/08/1986,75510,7370,,8476
10/06/2004,75510,7370,511210,8476
09/10/2018,75510,7372,511210,8476
01/06/1988,75573,5110,,9798
11/12/1991,75573,5943,,9798
10/06/2004,75573,5943,453210,9798
26/09/2014,75573,5940,453210,9798
09/09/2020,75573,5940,423420,9798
31/03/1988,75577,3670,,9735
10/06/2004,75577,3670,334413,9735
02/06/1989,75591,3560,,22075
24/08/2001,75591,3561,,22075
10/06/2004,75591,3561,333911,22075
19/03/2020,75591,3561,333914,22075
02/06/1989,75592,2439,,22076
01/07/1999,75592,6798,,22076
10/06/2004,75592,6798,525930,22076
25/04/2008,75592,2439,321213,22076
02/12/2010,75592,2439,113310,22076
13/06/2011,75592,6798,113310,22076
02/04/2014,75592,2439,113310,22076
23/06/1989,75607,7370,,10224
10/06/2004,75607,7370,511200,10224
16/08/2005,75607,7370,511210,10224
05/11/2019,75607,7372,511210,10224
26/03/2021,75607,7372,541512,10224
27/07/1989,75646,2834,,22092
10/06/2004,75646,2834,325412,22092
09/02/1989,75694,2830,,10107
10/06/2004,75694,2830,325413,10107
30/06/2006,75694,2830,325414,10107
04/11/2014,75694,2836,325414,10107
19/09/1989,75819,8060,,10302
04/02/1992,75819,8062,,10302
01/05/1998,75819,6798,,10302
10/06/2004,75819,6798,525930,10302
07/05/2008,75819,6798,525990,10302
30/11/2009,75819,6798,531130,10302
17/09/2019,75819,6798,531110,10302
