,Symbol,Name,Sector,Name_Lower,Selected_Mean_Delta,Count,Ability,Agency,Morality,Politics,Sociability,Status
302,MA,Mastercard,Information Technology,mastercard,305.86508815889954,1,0.04461552202701568,-0.01801753044128417,0.041448857062138036,0.12648381292819974,0.0333818233013153,-0.029925726354122162
303,MTCH,Match Group,Communication Services,match group,442.7255609550991,2,0.03868903002391258,0.033446925505995734,0.05457614190303359,0.1018035318702459,0.045079752802848816,-0.005452908575534832
304,MKC,McCormick & Company,Consumer Staples,mccormick & company,250.90605825991233,3,0.043422941118478754,-0.022537294030189472,0.031548725488858315,0.07517345249652858,0.011542147397995002,0.06043054660161332
305,MCD,McDonald's,Consumer Discretionary,mcdonald's,-74.85509120129257,1,-0.02847393788397312,0.02147174477577208,-0.00634722039103508,-0.015251817181706448,-0.018363277912139885,0.021146539598703384
306,MCK,McKesson Corporation,Health Care,mckesson corporation,438.78698335574546,2,0.03475266726066668,0.005514396727085092,0.05660424152245887,0.04230288788676258,0.05309576034545897,0.09858202189207074
307,MDT,Medtronic,Health Care,medtronic,-224.67832005507242,1,-0.021730773771802575,-0.059288714453577994,-0.02462580671104101,0.05904780235141515,-0.041834922432899484,0.053393140435218776
308,MRK,Merck & Co.,Health Care,merck & co.,-7.884074170310298,3,0.0017441051701704516,-0.033256104712684975,0.004940754614579381,0.04213249186674753,0.012152806520462025,-0.029198671380678817
309,MET,MetLife,Financials,metlife,-82.58470610992322,1,-0.0191319944957892,-0.04976303353905676,0.026978373814087634,-0.0008477400988340222,-0.014712746739387508,0.026362646371126168
310,MTD,Mettler Toledo,Health Care,mettler toledo,-71.31253612471059,2,-0.026142444772024945,-0.020047304034233097,-0.027852901472495143,0.11242089327424762,-0.008118104636669152,0.033069564029574366
311,MGM,MGM Resorts International,Consumer Discretionary,mgm resorts international,402.09527040745047,3,0.03580184446440802,-0.013713174561659516,0.059758069614569344,0.06520391503969827,0.04793593784173331,0.07556714365879698
312,MCHP,Microchip Technology,Information Technology,microchip technology,486.13011769883263,2,0.046347469091415405,-0.03214168809354305,0.0751281569783504,0.07455357909202573,0.0349214696884155,0.18796766921877858
313,MU,Micron Technology,Information Technology,micron technology,713.9139961417732,2,0.08191444724798201,-0.001926339976489552,0.08686216720021686,0.07823143526911734,0.07069588184356687,0.16817006841301912
314,MSFT,Microsoft,Information Technology,microsoft,40.653617129669485,1,0.00481254359086354,-0.0484405994415283,0.04197465485105146,0.05690890550613401,-0.008127428293228151,-0.004857558757066727
315,MAA,Mid-America Apartments,Real Estate,mid-america apartments,-78.55385927869399,2,-0.03676327131688597,-0.018349560350179674,-0.020860868577773767,0.034542202018201365,-0.0006036605685949229,0.08231229521334167
316,MRNA,Moderna,Health Care,moderna,-30.03976500786102,1,-0.03310705566157896,-0.02854520604014395,0.0038175107194827057,0.0575582832098007,0.012329766452312478,0.020508294925093637
317,MHK,Mohawk Industries,Consumer Discretionary,mohawk industries,-216.95366783722025,2,-0.094829263476034,0.0033059574663638945,-0.032119676470756524,0.015402005985379212,0.011543607711791975,0.02811285108327865
318,TAP,Molson Coors Beverage Company,Consumer Staples,molson coors beverage company,372.9873429144825,4,0.037131812423467636,-0.002555272355675704,0.029698331768696108,0.05485346866771579,0.03222969233989716,0.16042184643447396
319,MDLZ,Mondelez International,Consumer Staples,mondelez international,390.6258259404887,2,0.04434610220293204,0.0017816111445426899,0.05303817514616708,0.06602721288800234,0.03208618074655531,0.06583040207624434
320,MPWR,Monolithic Power Systems,Information Technology,monolithic power systems,594.1957937883544,3,0.09086983713010945,0.002374840527772914,0.03639903702797034,0.021206604937712335,0.07074119349320726,0.18533034622669223
321,MNST,Monster Beverage,Consumer Staples,monster beverage,245.72686636233112,2,0.0067237236847480135,0.011562498100101945,0.006707957301002289,0.05550511926412581,0.013506211042404159,0.17235572077333924
322,MCO,Moody's Corporation,Financials,moody's corporation,256.680209894438,2,-0.0023105231424172695,0.0159281350672245,0.04379964677187112,-0.052002171054482446,0.03741946697235105,0.11597250774502753
323,MS,Morgan Stanley,Financials,morgan stanley,141.65032185144256,2,0.0073476117104292115,0.0016091525554657003,0.04674659210901992,0.005190366413444318,0.01009071081876755,-0.01817615702748298
324,MSI,Motorola Solutions,Information Technology,motorola solutions,79.8054975835052,2,0.008133722469210623,-0.002119192853569989,0.006967461453034325,0.03165978565812108,-0.0016405515372753155,0.04244963079690932
325,MSCI,MSCI,Financials,msci,125.00347384998386,1,0.011794560588896268,-0.028523134067654603,0.03372154872004802,0.0542699713259935,0.016625963449478143,-0.006454667076468482
326,NDAQ,Nasdaq,Financials,nasdaq,288.45489830584137,1,0.04095462958017984,-0.03638734370470045,0.05269945584810695,0.09157613664865492,0.015288174152374259,0.05771072953939435
327,NTAP,NetApp,Information Technology,netapp,-122.9918858892209,1,-0.0340074476165076,-0.04957568868994712,0.0021744482219219186,0.061363652348518344,-0.0161498737335205,0.03734806925058363
328,NFLX,Netflix,Communication Services,netflix,-67.90216844361105,1,0.003592965503533687,-0.11901608258485792,0.05227150481480818,0.15347587317228314,-0.05753474175930024,0.04898485541343689
329,NWL,Newell Brands,Consumer Discretionary,newell brands,-5.878868202368447,2,-0.014353295477728062,-0.014430911839008348,0.0032902841384594237,0.029654780402779555,0.003379015475511564,0.020072609186172492
330,NEM,Newmont,Materials,newmont,587.1274570624033,1,0.12409636750817299,0.004381843470037003,0.05402011581911491,-0.10222723893821238,0.09361358135938642,0.06551505625247955
331,NWSA,News Corp (Class A),Communication Services,news corp (class a),-82.46284548763752,4,0.0033711846917867713,-0.06726006418466567,0.018288289698270635,0.09120090492069717,-0.034174786508083345,-0.0002222303301096136
332,NWS,News Corp (Class B),Communication Services,news corp (class b),-4.325598679684374,4,-0.0018927178656061438,-0.06339431293308734,0.03754746799285593,0.09641843102872366,-0.018958365917205816,-0.0010406407527625765
333,NEE,NextEra Energy,Utilities,nextera energy,231.47355463053725,2,0.07127615405867496,-0.02444008514285089,0.007486788699260129,0.07806083653122182,-0.004656890630722048,0.08060119114816189
334,NLSN,Nielsen Holdings,Industrials,nielsen holdings,104.05267681087452,2,-0.01381534027556578,-0.005521751940250411,0.02928547389232194,0.021621838212013224,0.045871018171310424,-0.06052307039499283
335,NKE,Nike,Consumer Discretionary,nike,523.2643040719332,1,0.06747405168910822,-0.026043151319026958,0.12380534639725319,0.14393658749759197,-0.022969434559345244,0.11419046483933923
336,NI,NiSource,Utilities,nisource,772.4151290483303,1,0.08770728297531603,-0.05412455461919306,0.1332550295270406,0.028567692264914513,0.12972764521837235,0.0768700996413827
337,NSC,Norfolk Southern,Industrials,norfolk southern,-359.8839561413,2,-0.04659521331389743,-0.0712925288826227,0.012038224878219449,0.04002239927649498,-0.09007512599229811,0.02101611159741878
338,NTRS,Northern Trust,Financials,northern trust,360.0724081735352,2,0.04063758812844751,0.026617794483900052,0.06278302004704105,-0.0021472014486789764,0.029824264645576474,0.01604477502405644
339,NOC,Northrop Grumman,Industrials,northrop grumman,521.0693227546709,2,0.10707746228824057,-0.005873536691069594,0.05810074078348966,0.02119062468409539,0.0568792700767517,0.02866938896477223
340,NLOK,NortonLifeLock,Information Technology,nortonlifelock,-419.71554224555547,1,-0.04806437979762753,-0.04550057910382747,-0.056044877721713106,0.05181449279189108,-0.060351123958826046,-0.005482105538249025
341,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,norwegian cruise line holdings,56.714613896769386,4,0.0031907465308904687,-0.020072529464960097,0.014827421078315143,0.026077738031744964,-0.007846313267946247,0.06955348327755925
342,NRG,NRG Energy,Utilities,nrg energy,263.5146912422265,2,0.020060897804796685,0.021860557422041883,0.020735409110784513,0.0912708584219217,0.025591182112693765,0.012159164994955058
343,NUE,Nucor,Materials,nucor,1030.0152372938019,1,0.0651789562155803,-0.035269701480865466,0.24640409132609,-0.07481219060719015,0.1823057410120964,0.02607697993516924
344,NVDA,Nvidia,Information Technology,nvidia,571.3047107329239,1,0.017591998912394047,-0.01432311236858368,0.15036971637835866,0.051650200039148324,0.06781242072582244,0.023451477289199857
345,NVR,NVR,Consumer Discretionary,nvr,516.847810699596,1,0.007899535199006406,-0.051560587249696234,0.14351613561694437,0.03057389333844188,0.09191259443759918,0.03810100816190241
346,NXPI,NXP,Information Technology,nxp,511.7887453184471,1,0.06804345361888407,0.0005552161484956742,0.0655180662870407,0.17401989363133907,0.029475742280483247,0.025523179210722426
347,ORLY,O'Reilly Automotive,Consumer Discretionary,o'reilly automotive,390.1449496950115,2,0.018740871921181682,0.01665664687752722,0.007938945809235938,0.05654953978955746,0.07740657746791837,0.11921521648764608
348,OXY,Occidental Petroleum,Energy,occidental petroleum,474.8360463627824,2,0.06033456201354661,-0.02121892347931862,0.027843859333258395,0.044821171090006814,0.06995377540588377,0.17695937491953367
349,ODFL,Old Dominion Freight Line,Industrials,old dominion freight line,54.9440374514005,4,-0.03431545880933602,0.026034007221460338,0.01061142665835527,0.006697027012705813,0.014101274311542528,0.0288455644622445
350,OMC,Omnicom Group,Communication Services,omnicom group,664.8864644067781,2,0.07434370523939528,0.017287997901439676,0.101962302166682,0.10289905872195955,0.04276971638202665,0.08834695443511009
351,OKE,Oneok,Energy,oneok,-516.2279421950245,1,-0.11228604304293789,-0.05753385648131369,-0.02472449896427301,0.1283377073705196,-0.07806873291730879,-0.0395917948335409
352,ORCL,Oracle,Information Technology,oracle,226.2765592014467,1,0.040450998271505036,-0.09751318395137785,0.03128088982059405,0.08231148123741153,0.037454554438590984,0.13536883518099785
353,OGN,Organon & Co.,Health Care,organon & co.,-34.17050829520806,3,-0.022248650590578695,-0.03404026875893275,-0.00018295569297595188,0.02014262850085893,0.028798413475354515,-0.005108021199703176
354,OTIS,Otis Worldwide,Industrials,otis worldwide,294.3707814624717,2,0.03080160170793533,-0.02807454317808151,0.04558078543497964,0.045755259692668894,0.024991515874862657,0.11422971263527869
355,PCAR,Paccar,Industrials,paccar,311.6204418443344,1,0.022145585467418027,-0.012287294492125511,0.027083895527399485,0.06279697362333536,0.05716201722621916,0.06720390496775508
356,PKG,Packaging Corporation of America,Materials,packaging corporation of america,4.67596391031335,4,-0.052602825686335564,0.042161749117076396,-0.02395496087578626,-0.05189007334411143,0.03494670987129211,0.07942723203450437
357,PH,Parker-Hannifin,Industrials,parker-hannifin,269.2370724167909,1,0.09273409036298591,-0.03982317242771386,0.043468794283958584,0.03760695643723009,0.02116628468036652,-0.05010307952761654
358,PAYX,Paychex,Information Technology,paychex,779.4374355056265,1,0.20172008033841846,-0.0077476292848587145,0.06725726849757709,0.18636541999876496,0.0012927311658859231,0.08668694645166394
359,PAYC,Paycom,Information Technology,paycom,292.88602372010547,1,-0.019150210854907826,0.011267603188753125,0.09431177778885914,0.008335921913385384,0.05344755470752716,-0.04621182568371296
360,PYPL,PayPal,Information Technology,paypal,398.9240379483849,1,0.054953753327329914,-0.048182220011949536,0.09093749007353415,0.002896009944379348,0.043947401344776156,0.07332291081547736
361,PENN,Penn National Gaming,Consumer Discretionary,penn national gaming,295.4351915432524,3,0.0408993336475558,-0.02679896503686906,0.04652124261244745,0.07857195039590202,0.01580682516098022,0.07505342240134874
362,PNR,Pentair,Industrials,pentair,-168.5274466200992,1,-0.06010902176300683,-0.022615671157836904,-0.00033140297119434864,-0.025034286081790924,-0.00198082566261293,0.03533583693206311
363,PBCT,People's United Financial,Financials,people's united financial,-134.1656387389244,3,-0.03815942857828404,0.022493790835142136,-0.04462137168798692,-0.03322413563728327,0.013833119869232167,0.007104078928629537
364,PEP,PepsiCo,Consumer Staples,pepsico,-222.28334535349595,1,-0.041866261512041085,-0.017305401712656016,-0.02171768190769047,0.022232256829738586,-0.032057995200157154,0.008975591510534264
365,PKI,PerkinElmer,Health Care,perkinelmer,5.8825666437277935,1,-0.03665132448077202,-0.09152945820242166,0.07257592935974781,0.04588275216519831,0.04577436864376068,-0.07785974442958828
366,PFE,Pfizer,Health Care,pfizer,21.39619744575769,1,0.0057475275049607005,-0.040451312065124506,0.017898117693570935,0.10442894697189327,-0.0341117525100708,0.05757431872189042
367,PM,Philip Morris International,Consumer Staples,philip morris international,272.89759110402065,3,0.021466501057147976,-0.007638482004404044,0.03412792354057997,0.09876362979412076,0.03271535297234852,0.021427250156799974
368,PSX,Phillips 66,Energy,phillips 66,-312.0815367983268,2,-0.05816254299134016,-0.09224072489887473,0.002981078166228071,0.12598105240613222,-0.05333716392517088,0.003085389733314489
369,PNW,Pinnacle West Capital,Utilities,pinnacle west capital,309.8939860368275,3,0.004128610922230616,-0.04160165513555215,0.03981877672366604,0.05644910037517546,0.0665170506636302,0.1278703026473522
370,PXD,Pioneer Natural Resources,Energy,pioneer natural resources,323.3273170731803,3,0.023497699863380846,-0.0001948287089665615,0.019680631848481955,0.03223391870657603,0.04019894321759538,0.15679295485218372
371,PNC,PNC Financial Services,Financials,pnc financial services,264.657513649614,3,0.023839535812536877,-0.026636203626791637,0.031182184433325724,0.07382513086001075,0.015149036149183927,0.13977623358368868
372,POOL,Pool Corporation,Consumer Discretionary,pool corporation,-37.717908150977934,2,-0.034735439345240565,-0.033050371520221215,0.010795010970189018,0.08653768245130772,-0.03643848478794097,0.12674744613468641
373,PPG,PPG Industries,Materials,ppg industries,240.89390160264193,2,0.04315293130154411,-0.016010360792279237,-0.009848931087897377,0.12183789769187568,0.024194919466972345,0.0793694015592337
374,PPL,PPL,Utilities,ppl,561.2650433102169,1,0.12459316104650496,-0.03749893046915532,0.06365942152646871,0.15597404725849628,0.045727836787700656,-0.007043566554784799
375,PFG,Principal Financial Group,Financials,principal financial group,319.99254369878895,3,0.024791367352008802,0.008346977829933159,0.04303821424643198,0.12432093918323514,-0.007831054131189973,0.10902501642704004
376,PG,Procter & Gamble,Consumer Staples,procter & gamble,-76.61343426317792,3,0.008621866090430133,-0.042298825581868496,0.004004771892841058,0.04188178479671474,-0.008488956292470306,-0.05478897939125692
377,PGR,Progressive Corporation,Financials,progressive corporation,295.3772924773327,2,0.010962941994269677,-0.016029062867164618,0.028375474879374862,0.07537444494664663,0.037904638946056356,0.13097308948636055
378,PLD,Prologis,Real Estate,prologis,690.7029134464694,1,0.06039528579761585,-0.048785725980997084,0.13179146068600506,0.09237434715032575,0.09506334811449049,0.08135919272899626
379,PRU,Prudential Financial,Financials,prudential financial,82.83169889772256,2,0.013863503932952886,-0.036306460201740255,0.013036167392363903,0.060079026967287036,0.0006553658843040488,0.05961003154516216
380,PTC,PTC,Information Technology,ptc,504.7154493697055,1,0.053565805777907365,-0.02947459965944289,0.08806992780703762,0.040990266948938356,0.06754441559314726,0.07498793676495549
381,PEG,Public Service Enterprise Group,Utilities,public service enterprise group,51.654793389208656,4,-0.008276640747984251,-0.04052736200392246,0.025110395768514055,0.07929845992475747,-0.03196342200040817,0.13679780066013333
382,PSA,Public Storage,Real Estate,public storage,187.5012629740946,2,-0.0006264758606751818,-0.02420386672019959,0.055855779693676874,0.0058964248746633495,-0.011351000070571908,0.17059126310050488
383,PHM,PulteGroup,Consumer Discretionary,pultegroup,282.2884474251721,1,0.02212058721731104,-0.07713759355247021,0.09141864627599715,0.06373755913227794,0.05647852450609205,-0.019186105579137788
384,PVH,PVH,Consumer Discretionary,pvh,330.5280312627285,1,0.03740237078939874,0.02696041464805603,0.05200720005310497,0.03883331641554829,0.03409494519233703,-0.035403925925493226
385,QRVO,Qorvo,Information Technology,qorvo,810.7231872844266,1,0.05463935434818267,0.02341280989348889,0.14226344800912416,-0.21946043986827135,0.13445520669221878,0.23936004750430584
386,QCOM,Qualcomm,Information Technology,qualcomm,668.0964443597708,1,0.09836981631815432,-0.021596189215779302,0.08396457164333415,0.04660545662045479,0.09754134893417357,0.061557810753583915
387,PWR,Quanta Services,Industrials,quanta services,-127.64374146590359,2,-0.05235325482984385,-0.07225424982607363,0.0010678768157958995,-0.003906533122062676,0.005257073342800153,0.1445972770452499
388,DGX,Quest Diagnostics,Health Care,quest diagnostics,394.55731307064093,2,0.033145283038417496,-0.025811240449547766,0.06624917026895742,0.07161481678485869,0.03846060425043105,0.10542651545256373
389,RL,Ralph Lauren Corporation,Consumer Discretionary,ralph lauren corporation,-266.0098336301409,3,-0.04396919968227548,-0.09772949467102685,-0.005181978146235168,0.03810203820466995,-0.04906375090281166,0.13920630390445385
390,RJF,Raymond James Financial,Financials,raymond james financial,92.08008646965024,3,-0.002238564193248744,-0.021323158591985674,0.007433319703126561,0.03261783346533774,0.019154426654179883,0.07115100324153892
391,RTX,Raytheon Technologies,Industrials,raytheon technologies,454.54379271816566,2,0.06538494179646173,-0.009348494559526445,0.04343412071466445,0.10233381949365138,0.0433166867494583,0.07903656549751759
392,O,Realty Income Corporation,Real Estate,realty income corporation,137.42854600554114,3,0.0023134955101543203,-0.028752517203489925,0.028895313923175507,0.026890704408288,0.010164013306299836,0.10305989782015479
393,REG,Regency Centers,Real Estate,regency centers,-104.86293886158917,2,-0.070509052524964,-0.0521387368440628,-0.03577886177943304,0.10350842680782082,0.02131938070058821,0.1425264813005924
394,REGN,Regeneron Pharmaceuticals,Health Care,regeneron pharmaceuticals,340.7815139035921,2,0.051909798135360063,-0.003795773535966891,0.01495909404296141,-0.004608731716871263,0.05011639297008515,0.12597233802080154
395,RF,Regions Financial Corporation,Financials,regions financial corporation,412.5646754607067,3,0.013410045247938901,0.02856515645980834,0.04891651677779664,0.008507297684748977,0.06212144215901693,0.09917497634887698
396,RSG,Republic Services,Industrials,republic services,360.6488119374524,2,0.06338293695201473,-0.02275028415024279,0.05450990796089172,0.005364246666431441,0.01735081374645232,0.1303843855857849
397,RMD,ResMed,Health Care,resmed,-471.01894410343857,1,-0.0869919266551733,-0.09145196005702018,-0.019600759045435824,-0.03594807162880899,-0.033999407291412355,0.0419655814766884
398,RHI,Robert Half International,Industrials,robert half international,311.9565533088135,3,0.005219623032543416,-0.005569643775622057,0.05631975485728338,0.048871825138727815,0.03424529592196147,0.0921773798763752
399,ROK,Rockwell Automation,Industrials,rockwell automation,376.25517796825704,2,0.03244745669265586,0.05503254607319831,0.018732216495733985,0.036614194512367235,0.03578643858432769,0.07780380547046657
400,ROL,Rollins,Industrials,rollins,157.90203603001328,1,0.0430005673939983,-0.04182647094130517,0.014570350257249972,0.16493544355034825,-0.011748708486557,0.01907918229699135
401,ROP,Roper Technologies,Industrials,roper technologies,397.47083643535234,2,0.059119400257865586,-0.01807682998478412,0.04044828735865081,0.06412953324615957,0.04014460533857345,0.09828630089759825
402,ROST,Ross Stores,Consumer Discretionary,ross stores,-331.16546501447493,2,-0.10204869353522857,-0.03488512746989726,-0.031509932417135976,0.019141182303428636,0.010626038610935206,-0.016073456034064303
403,RCL,Royal Caribbean Group,Consumer Discretionary,royal caribbean group,306.94640971518834,3,0.03512762404150431,-0.009841192762056998,0.04313814945710007,0.07854156071941057,0.021015770037969003,0.060693425436814635
404,SPGI,S&P Global,Financials,s&p global,-17.714688369819676,2,0.02545025944709778,-0.01591043882071971,-0.014904513668555486,0.05457765888422729,-0.019976461231708532,-0.004865359514951732
405,CRM,Salesforce,Information Technology,salesforce,-391.4066571910102,1,-0.07269853105147678,-0.0646920673549175,-0.016298593236849852,0.01631405483931305,-0.03715393334627149,-0.01048856042325496
406,SBAC,SBA Communications,Real Estate,sba communications,151.4111469323571,2,0.02818055404350162,-0.0775331526994705,0.04943635257390829,0.16851675137877462,-0.01030498504638671,0.02239236701279878
407,SLB,Schlumberger,Energy,schlumberger,240.51942199737098,1,0.025426004081964493,-0.028117043152451504,0.024761249812749703,0.10499171353876588,0.033476264476776124,0.03765619173645971
408,STX,Seagate Technology,Information Technology,seagate technology,295.86094054015905,2,0.03766254180421432,-0.060685794427990915,0.06600582656952049,0.023944066837429993,0.022216920852661137,0.1413430348038673
409,SEE,Sealed Air,Materials,sealed air,-10.505076329987329,2,-0.03711330890655517,-0.03287000358104704,0.04801721527026249,-0.05587073974311353,0.021942363977432256,0.010184044949710355
410,SRE,Sempra Energy,Utilities,sempra energy,155.33378062484496,2,-0.014623617442945635,-0.016943204030394565,0.05476937987483465,0.029015980660915347,0.011716674566268903,0.05812340974807737
411,NOW,ServiceNow,Information Technology,servicenow,-230.37151643284807,1,-0.043337296694517136,-0.031852222979068756,-0.02154711347359877,0.028492842800915227,-0.03996812105178833,0.0564376227557659
412,SHW,Sherwin-Williams,Materials,sherwin-williams,-944.0431784133654,1,-0.17850979541738823,-0.06316656582057475,-0.10409407031077603,0.032748658210039125,-0.0945465838909149,-0.015398964285850537
413,SPG,Simon Property Group,Real Estate,simon property group,248.86777495836722,3,-0.00013376958668230923,-0.01934350629647571,0.048817918086663276,0.08941373974084854,0.013208201328913387,0.10471650958061217
414,SWKS,Skyworks Solutions,Information Technology,skyworks solutions,-94.21714589939461,2,-0.008453431849678353,-0.037380432337522494,0.004228018224239325,0.05441145785152912,-0.036306212544441226,0.033389483578503125
415,SNA,Snap-on,Industrials,snap-on,-896.509411904189,1,-0.12365931707123913,-0.08237919807434083,-0.014039250233998669,-0.058452965691685656,-0.1407907435297966,-0.12292926013469693
416,SO,Southern Company,Utilities,southern company,532.0650272004239,2,0.08365145077308017,0.003211940452456469,0.06796216764129125,0.02648045122623444,0.02775358974933624,0.14516855776309967
417,LUV,Southwest Airlines,Industrials,southwest airlines,219.92962102632265,2,0.04005676942567029,-0.01812367625534534,0.017373136029793672,0.10942992568016051,0.00582643568515778,0.046191002242267104
418,SWK,Stanley Black & Decker,Industrials,stanley black & decker,-48.20360491673142,4,-0.015281787763039262,-0.062068580649793134,0.0645543119082084,0.010087561793625372,-0.014838305413722974,-0.039385057985782596
419,SBUX,Starbucks,Consumer Discretionary,starbucks,-308.301110525389,1,-0.07881126863261062,-0.031394193321466445,-0.02291370269197683,-0.08545305207371712,-0.007037107348442093,0.06906504463404417
420,STT,State Street Corporation,Financials,state street corporation,532.8428355960157,3,0.04291284084320068,0.01697134325901665,0.0504696774177062,0.007790056367715185,0.07168307344118753,0.17232644123335678
421,STE,Steris,Health Care,steris,578.5273626312479,1,0.0018611249203483234,-0.04374785013496875,0.1291954293847084,0.013260740786790837,0.10293085664510725,0.15168815292418
422,SYK,Stryker Corporation,Health Care,stryker corporation,876.3179847517529,2,0.10692800115793939,0.024614997208118432,0.09944118559360503,0.09051629155874251,0.07616380989551544,0.18185765668749804
423,SIVB,SVB Financial,Financials,svb financial,296.64223862660896,2,0.03642546509702999,-0.013823713362216949,0.031417895395022155,0.0846860650926828,0.0321792873740196,0.0495194960385561
424,SYF,Synchrony Financial,Financials,synchrony financial,224.7450708805977,2,0.044552188366651514,-0.015274865552783007,0.00664396182848857,0.08588163368403907,0.00925304442644118,0.07997411116957664
425,SNPS,Synopsys,Information Technology,synopsys,394.5877006999007,1,0.025585744840403383,-0.04392299614846704,0.0863804221153259,0.07937476411461829,0.055549689531326274,0.04683677479624748
426,SYY,Sysco,Consumer Staples,sysco,172.2386912316889,1,-0.00512816446522872,-0.030355608277022845,0.04989398500094046,0.006886325776577001,0.032891633510589595,0.058426566421985626
427,TMUS,T-Mobile US,Communication Services,t-mobile us,-222.92206349136592,2,-0.00854793873926004,-0.036630185693502446,-0.024280509696556953,-0.004391387104988111,-0.07396587550640105,0.1223613219335675
428,TROW,T. Rowe Price,Financials,t. rowe price,156.58316266787293,3,-0.00010967523687415612,0.00021397272745766956,0.04058819703566722,0.020602881908416748,0.005907710393269854,0.046077114840348536
429,TTWO,Take-Two Interactive,Communication Services,take-two interactive,57.0332205241865,2,0.017275630186001454,-0.0700309809297323,0.035332512970154085,0.06148285977542396,-0.0002009510993957475,0.026698600500822074
430,TPR,Tapestry,Consumer Discretionary,tapestry,309.8038839058833,1,0.051185805350542075,-0.029403012990951514,0.01640083784094223,0.12616089917719364,0.028820116519927975,0.08027651906013487
431,TGT,Target Corporation,Consumer Discretionary,target corporation,198.46476077496465,2,-0.00171343268205723,0.005099280923604954,0.02706202520773959,0.06463211402297016,0.021007465720176702,0.04952992498874663
432,TEL,TE Connectivity,Information Technology,te connectivity,48.24871952469274,2,-0.030611171076695125,-0.013384985178709036,0.039601968458065594,-0.029280524700880037,0.013917466700077052,0.04932311829179525
433,TDY,Teledyne Technologies,Industrials,teledyne technologies,435.2709885921564,2,0.02488505840301512,0.015224844589829454,0.05794991610141899,0.09752791002392767,0.04081393241882322,0.07781253382563591
434,TFX,Teleflex,Health Care,teleflex,136.19885251328745,1,-0.005506698042154315,-0.0054108701646328,0.02352665078181485,0.07616183906793593,0.014631702899932857,0.0206756517291069
435,TER,Teradyne,Information Technology,teradyne,406.6727317131318,1,0.05533185849587122,-0.049567111954092996,0.07966846456894507,-0.009760838001966476,0.0657165914773941,0.06765459943562747
436,TSLA,Tesla,Consumer Discretionary,tesla,371.8153857164555,1,0.05057894873122374,-0.030810011923313136,0.02426455571101261,-0.008400563150644285,0.07468848913908004,0.13732125982642168
437,TXN,Texas Instruments,Information Technology,texas instruments,215.2269823594136,2,0.04695550103982288,-0.04831367842853068,0.010024394553441267,0.047329960390925414,0.020734964907169334,0.13383912295103068
438,TXT,Textron,Industrials,textron,841.7044177248671,1,0.1456475304439664,0.028218488022685045,0.08475645631551741,0.18533164169639346,0.045703841745853416,0.056761438027024255
439,COO,The Cooper Companies,Health Care,the cooper companies,198.99900185990276,3,-0.0058092416988478794,-0.02654275049765902,0.034848687740472666,0.0738690784201026,0.007733940283457406,0.14859983945886301
440,HIG,The Hartford,Financials,the hartford,-112.91841531659024,2,-0.048557517429192835,-0.022952334955334674,-0.001795876771211623,0.065483383834362,-0.011513187885284411,0.022711016237735727
441,HSY,The Hershey Company,Consumer Staples,the hershey company,172.38023492309057,3,0.005461632791492671,0.006692802906036415,0.021252234394733678,-0.0017693241437276627,0.018256087700525902,0.08170995861291887
442,MOS,The Mosaic Company,Materials,the mosaic company,263.71166333779905,3,0.021849661237663687,-0.028759625057379362,0.03438696227012535,0.020388144999742536,0.03072808901468909,0.14407896126310027
443,TRV,The Travelers Companies,Financials,the travelers companies,39.12919052728298,3,-0.01927759995063147,-0.03269283697009087,0.010124893142626863,0.04587038792669774,-0.00575334767500562,0.13305956497788424
444,DIS,The Walt Disney Company,Communication Services,the walt disney company,-58.153644539751404,4,-0.03236911290635664,-0.028081970289349546,0.007733755530073095,0.06785338837653399,-0.024567861557006826,0.07041055615991351
445,TMO,Thermo Fisher Scientific,Health Care,thermo fisher scientific,319.7164220494907,3,0.011089523219399969,-0.036312512060006484,0.05128473654771461,0.05769672741492589,0.04248515248298645,0.14398102338115368
446,TJX,TJX Companies,Consumer Discretionary,tjx companies,205.79541924300494,2,0.0437695796911915,-0.01673536561429501,0.023682755919603202,0.12131479848176238,-0.027166441082954396,0.08268219232559201
447,TSCO,Tractor Supply Company,Consumer Discretionary,tractor supply company,-52.91401802956523,3,-0.04549883264634344,-0.03835683638850845,0.009671557790193807,0.035561994959910664,-0.02369638760884604,0.16602704239388297
448,TT,Trane Technologies,Industrials,trane technologies,432.3925802836547,2,0.031591879048695155,0.0041033990681171315,0.05256515999252978,0.06597309932112692,0.057652231305837624,0.07793747819960112
449,TDG,TransDigm Group,Industrials,transdigm group,282.0902371460253,2,0.02711526894321044,-0.009989943727850911,0.05017310610184301,0.08871184196323155,0.004998654723167407,0.06763402372598647
450,TRMB,Trimble,Information Technology,trimble,341.4839267864957,1,0.05297891376540064,-0.0033973634243011364,0.026697540799012546,-0.2353031188249588,0.08286664724349975,0.21294345427304506
451,TFC,Truist Financial,Financials,truist financial,533.0285728648977,2,0.05630902511378127,-0.00662524271756413,0.041810307365197405,0.13085030950605867,0.0822679731249809,0.06339195184409616
452,TWTR,Twitter,Communication Services,twitter,-219.42079067230225,1,-0.04878099262714386,-0.05682724565267562,0.017283841394461114,0.12685142457485196,-0.060189576148986824,-0.010966738685965538
